Epoch,Training Loss,Validation MRR,Learning Rate
1,55659.57124350458,0,0.001
2,49848.84395641902,0,0.001
3,43699.32900037808,0,0.001
4,39082.90908146571,0,0.001
5,35615.81666804997,0,0.001
6,33209.02720352428,0,0.001
7,31431.809468641903,0,0.001
8,29982.18589673425,0,0.001
9,28808.26193873971,0,0.001
10,27762.2226987481,0,0.001
11,26804.2841498788,0,0.001
12,25925.10891749654,0,0.001
13,25140.10544066187,0,0.001
14,24435.78984584341,0,0.001
15,23823.207730164817,0,0.001
16,23251.885129085822,0,0.001
17,22712.258898928423,0,0.001
18,22179.028249922496,0,0.001
19,21676.16797794648,0,0.001
20,21210.982106748415,0,0.001
21,20779.064959365256,0.0584624782204628,0.001
22,20360.349423767893,0.0584624782204628,0.001
23,19960.9671985533,0.0584624782204628,0.001
24,19555.404591517232,0.0584624782204628,0.001
25,19136.542022983238,0.0584624782204628,0.001
26,18816.706313584942,0.0584624782204628,0.001
27,18488.804347505626,0.0584624782204628,0.001
28,18151.758058224183,0.0584624782204628,0.001
29,17822.882368640618,0.0584624782204628,0.001
30,17542.56412701608,0.0584624782204628,0.001
31,17299.03202771336,0.0584624782204628,0.001
32,17007.741450045614,0.0584624782204628,0.001
33,16742.231577876897,0.0584624782204628,0.001
34,16469.878874372174,0.0584624782204628,0.001
35,16234.456714329894,0.0584624782204628,0.001
36,15998.32914854813,0.0584624782204628,0.001
37,15731.90518145993,0.0584624782204628,0.001
38,15506.537861222867,0.0584624782204628,0.001
39,15310.83021614323,0.0584624782204628,0.001
40,15089.515365050362,0.0584624782204628,0.001
41,14882.865453018016,0.0979432463645935,0.001
42,14670.679184052815,0.0979432463645935,0.001
43,14441.56580144817,0.0979432463645935,0.001
44,14261.068919838965,0.0979432463645935,0.001
45,14067.05444330998,0.0979432463645935,0.001
46,13845.602794294164,0.0979432463645935,0.001
47,13717.775213832949,0.0979432463645935,0.001
48,13536.264005470206,0.0979432463645935,0.001
49,13356.933924384144,0.0979432463645935,0.001
50,13223.673249226369,0.0979432463645935,0.001
51,13079.245974884945,0.0979432463645935,0.001
52,12854.4365003433,0.0979432463645935,0.001
53,12743.702424094754,0.0979432463645935,0.001
54,12639.880566317483,0.0979432463645935,0.001
55,12495.296647427207,0.0979432463645935,0.001
56,12375.788158117763,0.0979432463645935,0.001
57,12208.86467743911,0.0979432463645935,0.001
58,12119.883966276017,0.0979432463645935,0.001
59,11990.529432591129,0.0979432463645935,0.001
60,11842.137271999742,0.0979432463645935,0.001
61,11769.335003969158,0.10715930163860321,0.001
62,11637.464788135767,0.10715930163860321,0.001
63,11470.184523712818,0.10715930163860321,0.001
64,11396.585258268635,0.10715930163860321,0.001
65,11277.183379424267,0.10715930163860321,0.001
66,11157.006462530764,0.10715930163860321,0.001
67,11075.42589305101,0.10715930163860321,0.001
68,10954.050492907945,0.10715930163860321,0.001
69,10856.256415852884,0.10715930163860321,0.001
70,10771.170885280693,0.10715930163860321,0.001
71,10705.508299669402,0.10715930163860321,0.001
72,10593.510130937137,0.10715930163860321,0.001
73,10492.716323977542,0.10715930163860321,0.001
74,10409.8466628047,0.10715930163860321,0.001
75,10341.774304079572,0.10715930163860321,0.001
76,10256.853094135675,0.10715930163860321,0.001
77,10166.514003982857,0.10715930163860321,0.001
78,10068.681424806307,0.10715930163860321,0.001
79,9970.041111627346,0.10715930163860321,0.001
80,9954.17404940617,0.10715930163860321,0.001
81,9861.030946230578,0.09733148664236069,0.001
82,9787.218091221006,0.09733148664236069,0.001
83,9649.477553818773,0.09733148664236069,0.001
84,9605.553824739709,0.09733148664236069,0.001
85,9583.99487853511,0.09733148664236069,0.001
86,9533.326488984454,0.09733148664236069,0.001
87,9410.982067035204,0.09733148664236069,0.001
88,9369.043579647745,0.09733148664236069,0.001
89,9305.44247639664,0.09733148664236069,0.001
90,9243.03901552803,0.09733148664236069,0.001
91,9171.923485585905,0.09733148664236069,0.001
92,9148.968723572869,0.09733148664236069,0.001
93,9077.4560228413,0.09733148664236069,0.001
94,9020.719695901247,0.09733148664236069,0.001
95,8979.996577216014,0.09733148664236069,0.001
96,8934.550256756176,0.09733148664236069,0.001
97,8830.396585486,0.09733148664236069,0.001
98,8823.234846040767,0.09733148664236069,0.001
99,8798.796754234747,0.09733148664236069,0.001
100,8720.248646404454,0.09733148664236069,0.001
101,8687.067247979832,0.10502815246582031,0.001
102,8642.122859930141,0.10502815246582031,0.001
103,8585.640060280744,0.10502815246582031,0.001
104,8537.185642477913,0.10502815246582031,0.001
105,8493.36660634291,0.10502815246582031,0.001
106,8417.371587110038,0.10502815246582031,0.001
107,8387.814814478526,0.10502815246582031,0.001
108,8373.770411790068,0.10502815246582031,0.001
109,8307.59854349882,0.10502815246582031,0.001
110,8251.77230123692,0.10502815246582031,0.001
111,8242.280137863865,0.10502815246582031,0.001
112,8163.298519221941,0.10502815246582031,0.001
113,8114.140047915905,0.10502815246582031,0.001
114,8096.699348027986,0.10502815246582031,0.001
115,8063.228926650732,0.10502815246582031,0.001
116,8027.58274219475,0.10502815246582031,0.001
117,8004.559072774817,0.10502815246582031,0.001
118,7990.358198182322,0.10502815246582031,0.001
119,7949.867010250928,0.10502815246582031,0.001
120,7911.727604178489,0.10502815246582031,0.001
121,7799.422585802937,0.11339647322893143,0.001
122,7787.75014205736,0.11339647322893143,0.001
123,7780.884706243295,0.11339647322893143,0.001
124,7769.437569724298,0.11339647322893143,0.001
125,7713.6575752007,0.11339647322893143,0.001
126,7724.625199875518,0.11339647322893143,0.001
127,7653.877627098031,0.11339647322893143,0.001
128,7571.178048877454,0.11339647322893143,0.001
129,7540.580544461522,0.11339647322893143,0.001
130,7529.536288387776,0.11339647322893143,0.001
131,7548.158934382701,0.11339647322893143,0.001
132,7483.938082217195,0.11339647322893143,0.001
133,7462.651108817096,0.11339647322893143,0.001
134,7491.480967183346,0.11339647322893143,0.001
135,7413.629628761155,0.11339647322893143,0.001
136,7361.249368478909,0.11339647322893143,0.001
137,7359.032053893032,0.11339647322893143,0.001
138,7325.258872364762,0.11339647322893143,0.001
139,7323.592772693114,0.11339647322893143,0.001
